,book_title,book_genre,book_rate,successfull_book,paperback,hardback,author,number_of_pages,book_length_mm,book_width_mm,book_depth_mm,book_weight_grams,publication_day,publication_month,publication_year,publisher,publication_city,publication_country,language,bestsellers_rank,price_nis
135,Ninth House : By the author of Shadow and Bone - now a Netflix Original Series,contemporary fiction,4.04,1,1,0,Leigh Bardugo,480.0,196.0,128.0,34.0,334,20,Oct,2020,Orion Publishing Co,London,United Kingdom,English,873,49.11
136,Burial Rites,contemporary fiction,4.0,1,1,0,Hannah Kent,384.0,197.0,130.0,24.0,274,27,Feb,2014,Pan Macmillan,London,United Kingdom,English,"6,436",48.42
137,Station Eleven,contemporary fiction,4.05,1,1,0,Emily St. John Mandel,384.0,197.0,130.0,22.0,250,8,Jan,2015,Pan Macmillan,London,United Kingdom,English,256,47.93
138,A Song of Ice and Fire : 7-Volume Box Set,contemporary fiction,4.54,1,1,0,George R. R. Martin,5232.0,197.0,132.0,130.0,"3,810",14,Aug,2012,HarperCollins Publishers,London,United Kingdom,English,"12,513",315.94
139,The Guest Cat,contemporary fiction,3.54,0,1,0,Takashi Hiraide,144.0,196.0,131.0,11.0,122,30,Jun,2015,Pan Macmillan,London,United Kingdom,English,"6,439",45.28
140,Animal Farm,contemporary fiction,3.97,0,1,0,George Orwell,144.0,198.0,129.0,8.0,112,1,Sep,2007,Penguin Books Ltd,London,United Kingdom,English,"7,354",45.98
141,All Your Perfects : A Novel,contemporary fiction,4.31,1,1,0,Colleen Hoover,320.0,210.0,135.0,23.0,252,9,Aug,2018,Atria Books,New York,United States,English,37,47.18
142,A Feast for Crows,contemporary fiction,4.14,1,1,0,George R.R. Martin,864.0,178.0,111.0,47.0,460,18,Aug,2011,HarperCollins Publishers,London,United Kingdom,English,"89,240",53.97
143,American Gods,contemporary fiction,4.1,1,1,0,Neil Gaiman,752.0,196.0,128.0,48.0,500,1,Aug,2020,Headline Publishing Group,London,United Kingdom,English,"10,047",52.54
144,Rivers of London : Book 1 in the #1 bestselling Rivers of London series,contemporary fiction,3.86,0,1,0,Ben Aaronovitch,432.0,196.0,128.0,28.0,300,8,Sep,2011,Orion Publishing Co,London,United Kingdom,English,569,37.22
145,The Old Man and the Sea,contemporary fiction,3.79,0,1,0,Ernest Hemingway,112.0,178.0,110.0,6.0,65,18,Aug,1994,Cornerstone,London,United Kingdom,English,866,41.85
146,My Year of Rest and Relaxation : TIKTOK MADE ME BUY IT!,contemporary fiction,3.72,0,1,0,Ottessa Moshfegh,304.0,198.0,129.0,18.0,213,2,May,2019,Vintage Publishing,London,United Kingdom,English,59,54.34
147,Stardust,contemporary fiction,4.09,1,1,0,Neil Gaiman,256.0,196.0,128.0,20.0,180,1,Aug,2020,Headline Publishing Group,London,United Kingdom,English,690,43.98
148,Less : Winner of the Pulitzer Prize for Fiction 2018,contemporary fiction,3.66,0,1,0,Andrew Sean Greer,272.0,196.0,127.0,17.0,206,6,Jun,2018,"Little, Brown Book Group",London,United Kingdom,English,488,44.52
149,The Power : WINNER OF THE WOMEN'S PRIZE FOR FICTION,contemporary fiction,3.79,0,1,0,Naomi Alderman,352.0,198.0,129.0,21.0,248,18,May,2017,Penguin Books Ltd,London,United Kingdom,English,"21,877",51.96
150,A Court of Thorns and Roses : The #1 bestselling series,contemporary fiction,4.18,1,1,0,Sarah J. Maas,448.0,198.0,129.0,30.0,315,5,Jun,2020,Bloomsbury Publishing PLC,London,United Kingdom,English,390,53.59
151,1Q84 : The Complete Trilogy,contemporary fiction,3.92,0,1,0,Haruki Murakami,1328.0,198.0,129.0,58.0,894,2,Aug,2012,Vintage Publishing,London,United Kingdom,English,"2,480",92.52
152,The Name of the Wind,contemporary fiction,4.51,1,1,0,Patrick Rothfuss,736.0,171.0,108.0,40.0,354,23,May,2011,Penguin Putnam Inc,New York,United States,English,772,56.22
153,Man and His Symbols,contemporary fiction,4.17,1,1,0,C. G. Jung,432.0,175.0,104.0,25.0,215,1,Jun,1997,Bantam Doubleday Dell Publishing Group Inc,New York,United States,English,548,45.44
154,American Psycho,contemporary fiction,3.82,0,1,0,Bret Easton Ellis,416.0,198.0,130.0,26.0,302,8,Jan,2015,Pan Macmillan,London,United Kingdom,English,185,46.57
155,We Are All Completely Beside Ourselves : Shortlisted for the Booker Prize,contemporary fiction,3.7,0,1,0,Karen Joy Fowler,336.0,198.0,129.0,20.0,281,19,Jun,2014,Profile Books Ltd,London,United Kingdom,English,"15,927",47.78
156,A Dance With Dragons: Part 1 Dreams and Dust,contemporary fiction,4.35,1,1,0,George R.R. Martin,704.0,198.0,129.0,45.0,490,17,Aug,2012,HarperCollins Publishers,London,United Kingdom,English,792,83.92
157,The Five People You Meet In Heaven,contemporary fiction,3.95,0,1,0,Mitch Albom,240.0,196.0,128.0,17.0,216,14,Sep,2005,"Little, Brown Book Group",London,United Kingdom,English,"1,127",44.73
158,To Kill A Mockingbird,contemporary fiction,4.27,1,1,0,Harper Lee,320.0,178.0,110.0,19.0,165,27,Jun,2008,Cornerstone,London,United Kingdom,English,"7,363",42.88
159,Kafka on the Shore,contemporary fiction,4.13,1,1,0,Haruki Murakami,624.0,178.0,110.0,37.0,327,6,Oct,2005,Vintage Publishing,London,United Kingdom,English,572,68.19
160,The Great Gatsby (Collins Classics),contemporary fiction,3.93,0,1,0,F. Scott Fitzgerald,192.0,178.0,111.0,12.0,150,2,Jul,2013,HarperCollins Publishers,London,United Kingdom,English,"3,965",23.28
161,A Brief History of Seven Killings : WINNER OF THE MAN BOOKER PRIZE 2015,contemporary fiction,3.89,0,1,0,Marlon James,704.0,198.0,129.0,30.0,487,27,Oct,2015,Oneworld Publications,London,United Kingdom,English,"43,646",55.87
162,The Light Between Oceans : The heartrending Sunday Times bestseller and Richard and Judy pick,contemporary fiction,4.02,1,1,0,M L Stedman,464.0,198.0,127.0,29.0,315,9,May,2013,Transworld Publishers Ltd,London,United Kingdom,English,"72,314",53.35
163,The Silmarillion,contemporary fiction,3.95,0,1,0,J. R. R. Tolkien,480.0,178.0,111.0,29.0,260,1,Aug,2013,HarperCollins Publishers,London,United Kingdom,English,"1,713",51.66
164,All That I Am,contemporary fiction,3.8,0,1,0,Anna Funder,384.0,198.0,129.0,23.0,266,10,May,2012,Penguin Books Ltd,London,United Kingdom,English,"70,442",55.44
165,Glass Sword : Red Queen Book 2,contemporary fiction,3.84,0,1,0,Victoria Aveyard,464.0,198.0,128.0,36.0,316,28,Jul,2016,Orion Publishing Co,London,United Kingdom,English,630,39.49
166,The Shack : THE INTERNATIONAL BESTSELLER,contemporary fiction,3.79,0,1,0,Wm Paul Young,256.0,198.0,132.0,18.0,182,5,Aug,2008,John Murray Press,London (Londyn),United Kingdom,English,"11,664",56.56
167,I See You : The addictive Number One Sunday Times Bestseller,contemporary fiction,3.88,0,1,0,Clare Mackintosh,384.0,205.0,135.0,32.0,280,20,Apr,2017,"Little, Brown Book Group",London,United Kingdom,English,"6,572",47.99
168,"Walden: Or, Life in the Woods",contemporary fiction,3.77,0,1,0,Henry David Thoreau,224.0,210.0,131.0,14.0,175,1,Aug,1995,Dover Publications Inc.,New York,United States,English,"11,303",32.99
169,The Bell Jar,contemporary fiction,4.03,1,1,0,Sylvia Plath,240.0,198.0,126.0,14.0,173,2,Jun,2005,Faber & Faber,London,United Kingdom,English,"2,017",48.83
170,Wuthering Heights,contemporary fiction,3.87,0,1,0,Emily Brontë,272.0,198.0,129.0,14.0,173,1,Aug,1997,Wordsworth Editions Ltd,Herts,United Kingdom,English,"1,351",31.42
171,The Seven Sisters,contemporary fiction,4.16,1,1,0,Lucinda Riley,672.0,197.0,131.0,43.0,468,1,Nov,2018,Pan Macmillan,London,United Kingdom,English,728,51.94
172,It Happened One Summer : A Novel,contemporary fiction,4.13,1,1,0,Tessa Bailey,416.0,203.0,135.0,24.0,299,9,Sep,2021,HarperCollins Publishers Inc,New York,United States,English,38,63.85
173,Rebecca,contemporary fiction,4.23,1,1,0,Daphne Du Maurier,448.0,196.0,126.0,34.0,360,30,Jan,2003,"Little, Brown Book Group",London,United Kingdom,English,"4,193",49.65
174,His Bloody Project,contemporary fiction,3.92,0,1,0,Graeme Macrae Burnet,288.0,200.0,130.0,27.0,201,11,Aug,2016,Saraband,Glasgow,United Kingdom,English,"14,068",42.04
175,Friend Request : The most addictive psychological thriller you'll read this year,contemporary fiction,3.79,0,1,0,Laura Marshall,400.0,202.0,144.0,25.0,276,11,Jan,2018,"Little, Brown Book Group",London,United Kingdom,English,"2,375",46.3
176,Tales from the Cafe : Before the Coffee Gets Cold,contemporary fiction,3.98,0,1,0,Toshikazu Kawaguchi,208.0,197.0,130.0,13.0,155,24,Sep,2020,Pan Macmillan,London,United Kingdom,English,419,43.53
177,The Lion Who Wanted To Love,contemporary fiction,4.21,1,1,0,Giles Andreae,32.0,302.0,240.0,3.0,228,29,Apr,1999,Hachette Children's Group,London,United Kingdom,English,"4,055",43.57
178,Convenience Store Woman,contemporary fiction,3.73,0,1,0,Sayaka Murata,176.0,198.0,129.0,10.0,130,5,Aug,2019,Granta Books,London,United Kingdom,English,132,45.87
179,The Time Traveler's Wife,contemporary fiction,3.98,0,1,0,Audrey Niffenegger,528.0,198.0,129.0,31.0,362,1,Mar,2010,Vintage Publishing,London,United Kingdom,English,"11,977",59.36
180,Piranesi : WINNER OF THE WOMEN'S PRIZE 2021,contemporary fiction,4.28,1,1,0,Susanna Clarke,272.0,198.0,129.0,20.0,190,2,Sep,2021,Bloomsbury Publishing PLC,London,United Kingdom,English,74,51.01
181,Olive Kitteridge,contemporary fiction,3.83,0,1,0,Elizabeth Strout,352.0,198.0,130.0,27.0,292,9,Jun,2011,Simon & Schuster Ltd,London,United Kingdom,English,"1,047",52.87
182,A Storm of Swords : A Song of Ice and Fire: Book Three,contemporary fiction,4.53,1,1,0,George R. R. Martin,1216.0,172.0,105.0,47.0,462,4,Mar,2003,Random House USA Inc,New York,United States,English,"12,582",57.29
183,A Little Life,contemporary fiction,4.31,1,1,0,Hanya Yanagihara,832.0,202.0,132.0,35.0,561,1,Dec,2020,Random House USA Inc,New York,United States,English,917,78.51
184,Infinite Jest,contemporary fiction,4.26,1,1,0,David Foster Wallace,1104.0,195.0,131.0,50.0,740,30,Sep,2008,"Little, Brown Book Group",London,United Kingdom,English,"2,422",67.24
185,The Silkworm : Cormoran Strike Book 2,contemporary fiction,4.04,1,1,0,Robert Galbraith,592.0,196.0,126.0,44.0,404,29,Jan,2015,"Little, Brown Book Group",London,United Kingdom,English,"3,539",52.99
186,The Nightingale,contemporary fiction,4.57,1,1,0,Kristin Hannah,464.0,197.0,130.0,28.0,330,5,Oct,2017,Pan Macmillan,London,United Kingdom,English,869,47.15
187,"The Martian : Stranded on Mars, one astronaut fights to survive",contemporary fiction,4.4,1,1,0,Andy Weir,384.0,198.0,126.0,24.0,260,15,Sep,2014,Cornerstone,London,United Kingdom,English,"12,125",52.21
188,The Course of Love : An unforgettable story of love and marriage from the author of bestselling novel Essays in Love,contemporary fiction,4.03,1,1,0,Alain De Botton,240.0,198.0,129.0,15.0,170,26,Jan,2017,Penguin Books Ltd,London,United Kingdom,English,"1,523",50.35
189,My Policeman : Soon to be a film starring Harry Styles and Emma Corrin,contemporary fiction,4.08,1,1,0,Bethan Roberts,352.0,198.0,129.0,22.0,245,1,Apr,2014,Vintage Publishing,London,United Kingdom,English,436,51.9
190,The Handmaid's Tale,contemporary fiction,4.12,1,1,0,Margaret Atwood,320.0,198.0,129.0,19.0,223,19,Sep,1996,Vintage Publishing,London,United Kingdom,English,955,51.44
191,The House in the Cerulean Sea,contemporary fiction,4.47,1,1,0,TJ Klune,400.0,208.28,137.16,30.48,300,8,Feb,2021,St Martin's Press,New York,United States,English,"2,265",72.68
192,Perfume : The Story of a Murderer,contemporary fiction,4.02,1,1,0,Patrick Süskind,272.0,198.0,129.0,17.0,191,1,Apr,2010,Penguin Books Ltd,London,United Kingdom,English,"1,543",50.78
193,Daisy Jones and The Six : Tiktok made me buy it!,contemporary fiction,4.23,1,1,0,Taylor Jenkins Reid,432.0,198.0,129.0,26.0,287,9,Jan,2020,Cornerstone,London,United Kingdom,English,67,54.78
194,The Book Thief : Film tie-in,contemporary fiction,4.38,1,1,0,Markus Zusak,560.0,198.0,130.0,35.0,381,20,Mar,2014,Transworld Publishers Ltd,London,United Kingdom,English,970,56.65
195,"The Secret Life of Bees : The stunning multi-million bestselling novel about a young girl's journey; poignant, uplifting and unforgettable",contemporary fiction,4.07,1,1,0,Sue Monk Kidd,384.0,198.0,130.0,26.0,269,1,Jul,2020,Headline Publishing Group,London,United Kingdom,English,"10,916",45.82
196,Sophie's World : 20th Anniversary Edition,contemporary fiction,3.94,0,1,0,Jostein Gaarder,464.0,196.0,130.0,30.0,325,8,Oct,2015,Orion Publishing Co,London,United Kingdom,English,"2,288",46.98
197,The Vegetarian : A Novel,contemporary fiction,3.6,0,1,0,Han Kang,192.0,198.0,129.0,11.0,140,2,Apr,2016,Granta Books,London,United Kingdom,English,865,46.08
198,Mrs Dalloway,contemporary fiction,3.79,0,1,0,Virginia Woolf,176.0,198.0,129.0,9.0,115,5,Dec,1999,Wordsworth Editions Ltd,Herts,United Kingdom,English,"1,351",30.22
199,Klara and the Sun : The Times and Sunday Times Book of the Year,contemporary fiction,3.81,0,1,0,Kazuo Ishiguro,320.0,234.0,153.0,22.0,407,2,Mar,2021,Faber & Faber,London,United Kingdom,English,"1,050",77.06
200,A Dance With Dragons,contemporary fiction,4.32,1,1,0,George R.R. Martin,1216.0,178.0,111.0,53.0,640,15,Mar,2012,HarperCollins Publishers,London,United Kingdom,English,"89,244",55.86
201,Atlas Shrugged,contemporary fiction,3.69,0,1,0,Ayn Rand,1096.0,176.0,131.0,39.0,442,30,Jan,1997,Penguin Books Ltd,London,United Kingdom,English,"2,852",56.7
202,What We Talk About When We Talk About Love,contemporary fiction,4.12,1,1,0,Raymond Carver,144.0,198.0,129.0,8.0,106,1,Feb,2010,Vintage Publishing,London,United Kingdom,English,"1,910",49.02
203,Beach Read,contemporary fiction,4.06,1,1,0,Emily Henry,384.0,210.0,139.0,25.0,340,28,Jul,2020,Penguin Putnam Inc,United States,United States,English,"1,081",65.12
204,"What Alice Forgot : From the bestselling author of Big Little Lies, now an award winning TV series",contemporary fiction,4.07,1,1,0,Liane Moriarty,512.0,199.0,135.0,32.0,356,27,May,2010,Penguin Books Ltd,London,United Kingdom,English,"12,039",56.14
205,The Alchemist,contemporary fiction,3.89,0,1,0,Paulo Coelho,224.0,198.0,129.0,13.0,140,12,Jan,2011,HarperCollins Publishers,London,United Kingdom,English,"2,921",53.14
206,The Wind-Up Bird Chronicle,contemporary fiction,4.15,1,1,0,Haruki Murakami,624.0,198.0,129.0,32.0,450,1,Apr,2010,Vintage Publishing,London,United Kingdom,English,"1,999",61.18
207,The Overstory : The million-copy global bestseller and winner of the Pulitzer Prize for Fiction,contemporary fiction,4.11,1,1,0,Richard Powers,640.0,198.0,129.0,33.0,461,1,Jul,2019,Vintage Publishing,London,United Kingdom,English,779,61.41
208,The God of Small Things : Winner of the Booker Prize,contemporary fiction,3.95,0,1,0,Arundhati Roy,368.0,198.0,129.0,23.0,260,5,May,1998,HarperCollins Publishers,London,United Kingdom,English,"7,318",52.45
209,The Seven Deaths of Evelyn Hardcastle : The Sunday Times Bestseller and Winner of the Costa First Novel Award,contemporary fiction,3.88,0,1,0,Stuart Turton,544.0,198.0,129.0,35.0,366,4,Oct,2018,Bloomsbury Publishing PLC,London,United Kingdom,English,"1,655",59.75
210,On Earth We're Briefly Gorgeous,contemporary fiction,4.05,1,1,0,Ocean Vuong,256.0,198.0,129.0,16.0,181,17,Sep,2020,Vintage Publishing,London,United Kingdom,English,86,50.58
211,Nineteen Eighty-Four,contemporary fiction,4.19,1,1,0,George Orwell,368.0,181.0,111.0,21.0,213,19,Feb,2013,Penguin Books Ltd,London,United Kingdom,English,"4,881",48.07
212,"Sarah's Key : From Paris to Auschwitz, one girl's journey to find her brother",contemporary fiction,4.16,1,1,0,Tatiana De Rosnay,304.0,197.0,130.0,21.0,208,1,May,2013,John Murray Press,London,United Kingdom,English,"21,777",44.56
213,The Priory of the Orange Tree,contemporary fiction,4.22,1,1,0,Samantha Shannon,848.0,198.0,129.0,60.0,673,6,Feb,2020,Bloomsbury Publishing PLC,London,United Kingdom,English,456,69.33
214,The Plague,contemporary fiction,4.01,1,1,0,Albert Camus,272.0,198.0,129.0,15.0,202,4,Aug,2015,Penguin Books Ltd,London,United Kingdom,English,"3,843",47.85
215,Fifty Shades Darker : Book Two of the Fifty Shades Trilogy,contemporary fiction,3.83,0,1,0,E L James,544.0,203.0,132.0,35.0,385.55,17,May,2012,"Sourcebooks, Inc",Naperville,United States,English,"1,138",75.18
216,Invisible Cities,contemporary fiction,4.1,1,1,0,Italo Calvino,160.0,198.0,129.0,10.0,117,2,Oct,1997,Vintage Publishing,London,United Kingdom,English,"2,044",49.25
217,It,contemporary fiction,4.43,1,1,0,Stephen King,1184.0,197.0,130.0,62.0,802,21,Jul,2011,Hodder & Stoughton,London,United Kingdom,English,"9,264",62.56
218,The Queen's Gambit : Now a Major Netflix Drama,contemporary fiction,4.21,1,1,0,Walter Tevis,256.0,196.0,128.0,26.0,227,29,Oct,2020,Orion Publishing Co,London,United Kingdom,English,"1,377",42.03
219,Half of a Yellow Sun,contemporary fiction,4.3,1,1,0,Chimamanda Ngozi Adichie,448.0,198.0,129.0,29.0,320,15,Oct,2007,HarperCollins Publishers,London,United Kingdom,English,"88,393",53.7
220,The Great Gatsby,contemporary fiction,3.93,0,1,0,F. Scott Fitzgerald,240.0,198.0,129.0,14.0,179,7,Feb,2008,Penguin Books Ltd,London,United Kingdom,English,"12,016",44.21
221,Neuromancer,contemporary fiction,3.9,0,1,0,William Gibson,336.0,171.0,105.0,22.0,164,1,Jan,2003,Penguin Putnam Inc,New York,NY,English,"1,137",47.73
222,The Bear and The Nightingale : (Winternight Trilogy),contemporary fiction,4.09,1,1,0,Katherine Arden,464.0,198.0,126.0,28.0,300,15,Dec,2017,Cornerstone,London,United Kingdom,English,682,56.14
223,On the Road,contemporary fiction,3.62,0,1,0,Jack Kerouac,320.0,198.0,129.0,18.0,236,24,Feb,2000,Penguin Books Ltd,London,United Kingdom,English,"7,300",51.71
224,Sharp Objects,contemporary fiction,3.99,0,1,0,Gillian Flynn,336.0,197.0,128.0,20.0,225,3,Jan,2013,Orion Publishing Co,London,United Kingdom,English,"1,252",35.66
225,A Game of Thrones : A Song of Ice and Fire: Book One,contemporary fiction,4.44,1,1,0,George R. R. Martin,864.0,174.0,105.0,35.0,403,1,Dec,1997,Bantam Doubleday Dell Publishing Group Inc,New York,United States,English,"19,170",56.68
226,The Miniaturist,contemporary fiction,3.61,0,1,0,Jessie Burton,448.0,197.0,131.0,28.0,315,16,Dec,2020,Pan Macmillan,London,United Kingdom,English,"17,582",46.84
227,Catch-22,contemporary fiction,3.98,0,1,0,Joseph Heller,544.0,198.0,129.0,34.0,373,28,Jun,2011,Vintage Publishing,London,United Kingdom,English,"2,950",56.67
228,"Get A Life, Chloe Brown : TikTok made me buy it! The perfect feel good romance",contemporary fiction,3.87,0,1,0,Talia Hibbert,384.0,196.0,128.0,28.0,260,5,Nov,2019,"Little, Brown Book Group",London,United Kingdom,English,259,45.64
229,Career of Evil : Cormoran Strike Book 3,contemporary fiction,4.19,1,1,0,Robert Galbraith,592.0,196.0,130.0,37.0,405,21,Apr,2016,"Little, Brown Book Group",London,United Kingdom,English,"4,963",53.01
230,The Ultimate Hitchhiker's Guide to the Galaxy : Five Novels in One Outrageous Volume,contemporary fiction,4.36,1,1,0,Douglas Adams,832.0,233.0,156.0,36.0,760,29,Jul,2009,Random House USA Inc,New York,United States,English,"11,385",89.14
231,Frankenstein,contemporary fiction,3.83,0,1,0,Mary Shelley,288.0,198.0,129.0,13.0,202,1,May,2012,Penguin Books Ltd,London,United Kingdom,English,775,44.68
232,I Am Pilgrim : The bestselling Richard & Judy Book Club pick,contemporary fiction,4.26,1,1,0,Terry Hayes,912.0,198.0,127.0,38.0,976,8,May,2014,Transworld Publishers Ltd,London,United Kingdom,English,"4,855",68.96
233,The Forty Rules of Love,contemporary fiction,4.13,1,1,0,Elif Shafak,368.0,198.0,129.0,22.0,255,2,Apr,2015,Penguin Books Ltd,London,United Kingdom,English,858,52.11
234,The Story Of A New Name : Book 2,contemporary fiction,4.41,1,1,0,Elena Ferrante,480.0,210.0,135.0,38.1,503,26,Jun,2015,Europa Editions,New York,United States,English,"49,923",72.2
